symbol	signal
Ccl2	0.595092024539877
Reln	0.552147239263804
Edn2	0.447852760736196
D930028M14Rik	0.43558282208589
Calb1	0.398773006134969
Aqp9	0.386503067484663
4930474M22Rik	0.361963190184049
Itga3	0.349693251533742
AI197445	0.349693251533742
Slc26a7	0.337423312883436
Ccl7	0.331288343558282
Mir100hg	0.325153374233129
Nav1	0.319018404907975
Mir181b-1	0.319018404907975
Htr3a	0.319018404907975
Prkcz	0.288343558282209
Slco4c1	0.257668711656442
C230014O12Rik	0.257668711656442
Unc13c	0.251533742331288
Gm11264	0.245398773006135
Gipc2	0.239263803680982
Gpihbp1	0.233128834355828
Galnt14	0.233128834355828
Mir7032	0.233128834355828
Gm19345	0.233128834355828
Trim16	0.226993865030675
Chst9	0.226993865030675
Flt3	0.226993865030675
F11r	0.214723926380368
Gxylt2	0.208588957055215
Sbspon	0.202453987730061
Spint2	0.202453987730061
Olfm3	0.196319018404908
Cbln2	0.190184049079755
Slc7a14	0.190184049079755
Speg	0.184049079754601
Snorc	0.184049079754601
Lrrc9	0.184049079754601
Gm38413	0.184049079754601
Zfp804b	0.177914110429448
1190005I06Rik	0.177914110429448
Henmt1	0.159509202453988
Nexn	0.159509202453988
Mybpc2	0.159509202453988
Cacna2d2	0.159509202453988
Adamtsl1	0.153374233128834
E130310I04Rik	0.147239263803681
Tmem72	0.147239263803681
Kcnh6	0.141104294478528
1700125G02Rik	0.141104294478528
Sntb2	0.141104294478528
Klf14	0.134969325153374
Gm6994	0.128834355828221
Olfm2	0.128834355828221
Plekha6	0.122699386503067
B020018J22Rik	0.122699386503067
Eva1c	0.122699386503067
Mcc	0.122699386503067
Trpm3	0.122699386503067
Ephb1	0.122699386503067
Lrrc71	0.116564417177914
Tnnt1	0.116564417177914
Bdnf	0.110429447852761
Pfkfb2	0.104294478527607
Tcf3	0.104294478527607
4932435O22Rik	0.104294478527607
Caskin2	0.104294478527607
Spin1	0.104294478527607
Parp11	0.104294478527607
Tex29	0.104294478527607
Azin1	0.098159509202454
Kank4os	0.0920245398773006
Cited4	0.0920245398773006
Cyb561	0.0858895705521472
Pacsin3	0.0858895705521472
Epb41	0.0858895705521472
Smarcd3	0.0858895705521472
Inafm1	0.0858895705521472
Amotl2	0.0858895705521472
Igf2r	0.0797546012269939
Cpeb3	0.0797546012269939
5730409E04Rik	0.0797546012269939
Cdk2ap1	0.0797546012269939
Ap1b1	0.0736196319018405
Fmnl1	0.0736196319018405
Arhgef28	0.0736196319018405
Cabp1	0.0736196319018405
Hpcal1	0.0674846625766871
Tekt5	0.0674846625766871
Gpr88	0.0674846625766871
Epha10	0.0674846625766871
Asap3	0.0674846625766871
Sfxn5	0.0674846625766871
Fbxo17	0.0674846625766871
Spsb4	0.0674846625766871
R3hdm2	0.0613496932515337
B230303A05Rik	0.0613496932515337
Pde9a	0.0613496932515337
Xdh	0.0613496932515337
Ripor3	0.0613496932515337
Pard6b	0.0613496932515337
Gm5148	0.0613496932515337
Ttc28	0.0613496932515337
Coro1c	0.0613496932515337
Vgll4	0.0613496932515337
3100003L05Rik	0.0613496932515337
Nupr1	0.0613496932515337
Il20rb	0.0613496932515337
Zfp217	0.0552147239263804
9330182L06Rik	0.0552147239263804
Tmem178b	0.0552147239263804
Dpysl4	0.0552147239263804
Mtus1	0.0552147239263804
Cryab	0.0552147239263804
Tceal9	0.0552147239263804
Adam11	0.049079754601227
Col17a1	0.049079754601227
Prrc2b	0.049079754601227
Acacb	0.049079754601227
Gpr26	0.049079754601227
Nwd1	0.049079754601227
Mapkapk3	0.049079754601227
Slc4a3	0.0429447852760736
Inhba	0.0429447852760736
Itgb7	0.0429447852760736
Cxadr	0.0429447852760736
Scarna17	0.0429447852760736
Ptgs1	0.0429447852760736
Rbms1	0.0429447852760736
Nfib	0.0429447852760736
Lck	0.0429447852760736
Shank2	0.0429447852760736
Mpzl3	0.0429447852760736
Ccdc162	0.0368098159509202
Arhgef2	0.0368098159509202
Aqp1	0.0368098159509202
Fgd5	0.0368098159509202
Ctnnb1	0.0368098159509202
BC034090	0.0306748466257669
Arhgef15	0.0306748466257669
Sptbn2	0.0306748466257669
Gpsm1	0.0306748466257669
Strbp	0.0306748466257669
Pxn	0.0306748466257669
Htra1	0.0306748466257669
Pgr	0.0306748466257669
Cplx2	0.0245398773006135
Kctd5	0.0245398773006135
Tgif1	0.0245398773006135
Ltbp3	0.0245398773006135
Sorbs1	0.0245398773006135
Pbx3	0.0245398773006135
Col9a2	0.0245398773006135
Tbc1d1	0.0245398773006135
Ccdc136	0.0245398773006135
Btbd11	0.0184049079754601
Tmem94	0.0184049079754601
Ppp1r26	0.0184049079754601
Pygb	0.0184049079754601
Slc12a5	0.0184049079754601
Gsap	0.0184049079754601
Wdr86	0.0184049079754601
Atf7ip	0.0184049079754601
Cngb1	0.0184049079754601
Adpgk	0.0184049079754601
Lypd1	0.0122699386503067
Adck1	0.0122699386503067
Fam169a	0.0122699386503067
Xkr6	0.0122699386503067
Lynx1	0.0122699386503067
Ide	0.0122699386503067
Slc6a17	0.0122699386503067
Crybg2	0.0122699386503067
Rassf4	0.0122699386503067
Tom1l1	0.00613496932515337
Hdac9	0.00613496932515337
Saysd1	0.00613496932515337
Itgbl1	0.00613496932515337
Grhpr	0.00613496932515337
3930402G23Rik	0.00613496932515337
Fam199x	0.00613496932515337
