symbol	signal
5730412P04Rik	0.340679522497704
Crabp1	0.268135904499541
Rgs14	0.229568411386593
Runx2	0.226813590449954
B230209E15Rik	0.220385674931129
Henmt1	0.193755739210285
Lnp1	0.179981634527089
Kncn	0.17722681359045
Gpr149	0.164370982552801
Dclk3	0.161616161616162
4930512B01Rik	0.153351698806244
Mir7012	0.152433425160698
Slc35f3	0.150596877869605
Nell1	0.138659320477502
Wnk4	0.137741046831956
Myo5b	0.135904499540863
Gm15708	0.133149678604224
Ankrd23	0.126721763085399
Slc7a14	0.12396694214876
Clcnka	0.106519742883379
Rph3a	0.105601469237833
3200001D21Rik	0.10376492194674
Amhr2	0.0973370064279155
Gm12159	0.0955004591368228
Capsl	0.0955004591368228
AI115009	0.09366391184573
Bdnf	0.0872359963269054
Itpkb	0.086317722681359
Cyb561	0.0798898071625344
Rpgrip1l	0.0798898071625344
Nrg3	0.0789715335169881
Galnt1	0.0780532598714417
Krt77	0.0762167125803489
Mak	0.0743801652892562
Il1rl2	0.0725436179981635
Gabbr1	0.0725436179981635
Cfap70	0.0716253443526171
Cep41	0.0716253443526171
Trmt13	0.0670339761248852
Pde9a	0.0624426078971533
Phf20	0.0624426078971533
2610507B11Rik	0.0606060606060606
Lamb3	0.0587695133149679
Trip11	0.0578512396694215
Calhm2	0.0569329660238751
Blm	0.0560146923783287
Eipr1	0.0532598714416896
Cstf3	0.0523415977961433
Adam21	0.0514233241505969
Gnal	0.0514233241505969
Fsbp	0.0505050505050505
Slit2	0.0505050505050505
Tigd4	0.0495867768595041
Mlc1	0.0459136822773186
Rapgef4	0.0449954086317723
Ankfn1	0.0422405876951331
Ptpn5	0.039485766758494
Plcd1	0.0376492194674013
Stum	0.0358126721763085
B4galnt4	0.0358126721763085
Acox1	0.0312213039485767
Dgkb	0.0303030303030303
Vat1l	0.0303030303030303
Fam178b	0.0238751147842057
Tdrd9	0.0229568411386593
Cab39l	0.0220385674931129
Lrrc36	0.0192837465564738
Lrrc49	0.0192837465564738
Obscn	0.0128558310376492
Mgat4c	0.0110192837465565
Tnfrsf10b	0.0101010101010101
Spint1	0.00918273645546373
Adam22	0.00918273645546373
Clec12a	0.00642791551882461
Fbxo34	0.00550964187327824
Ins2	0.00459136822773186
