symbol	signal
Kit	0.466386554621849
Stk33	0.42296918767507
Reln	0.364145658263305
Cdyl	0.338935574229692
Shd	0.2703081232493
Pde3a	0.266106442577031
B230209E15Rik	0.254901960784314
Xaf1	0.253501400560224
Lrrn4cl	0.246498599439776
Tmem132c	0.238095238095238
Ednra	0.228291316526611
Ptx3	0.226890756302521
Klhl38	0.214285714285714
Pldi	0.211484593837535
9130008F23Rik	0.210084033613445
Map3k19	0.204481792717087
Fbxo39	0.196078431372549
Tmem163	0.19047619047619
Emilin2	0.189075630252101
Thsd7a	0.187675070028011
Klhdc1	0.186274509803922
Mir1902	0.183473389355742
Mir7014	0.182072829131653
Olfr229	0.180672268907563
Olfr1406	0.176470588235294
Ccn3	0.175070028011204
Cartpt	0.170868347338936
1700025N23Rik	0.168067226890756
Thsd4	0.163865546218487
Zfp853	0.162464985994398
Col19a1	0.161064425770308
Slc40a1	0.159663865546218
Alox12b	0.159663865546218
Zcchc12	0.159663865546218
Lin28b	0.156862745098039
1110032F04Rik	0.15546218487395
Cald1	0.15546218487395
Ccdc85a	0.15266106442577
Vsx1	0.148459383753501
Olfm3	0.148459383753501
Wnt6	0.147058823529412
Gli3	0.144257703081232
Tmem219	0.142857142857143
Col15a1	0.141456582633053
Arhgap32	0.137254901960784
Cldn17	0.135854341736695
Inhba	0.134453781512605
Unc5c	0.134453781512605
Spon2	0.134453781512605
Pcdhga9	0.133053221288515
Rcsd1	0.131652661064426
Gm20052	0.131652661064426
5031425F14Rik	0.130252100840336
Cbfa2t3	0.130252100840336
6430562O15Rik	0.127450980392157
Mir344i	0.126050420168067
Brinp3	0.124649859943978
Gm2721	0.124649859943978
Mir344f	0.123249299719888
Rab38	0.123249299719888
Rskr	0.121848739495798
Klk10	0.120448179271709
Ces1c	0.120448179271709
1110002J07Rik	0.119047619047619
E130310I04Rik	0.119047619047619
Mfsd4a	0.117647058823529
Dipk1c	0.117647058823529
Hpse2	0.117647058823529
Tec	0.117647058823529
Zic3	0.117647058823529
Mfsd4b3-ps	0.11624649859944
Klk8	0.11624649859944
Itga5	0.11484593837535
Nell1	0.113445378151261
Myo1b	0.112044817927171
Pcdha11	0.112044817927171
Plekhs1	0.112044817927171
Gab2	0.109243697478992
Kcnj9	0.107843137254902
Slc37a1	0.107843137254902
Rpl37rt	0.107843137254902
Klf13	0.107843137254902
Pdgfd	0.107843137254902
Cacng3	0.106442577030812
Mast2	0.103641456582633
Il1rl2	0.0980392156862745
Msrb3	0.0980392156862745
Gm10710	0.0980392156862745
Gm31520	0.0980392156862745
Pde9a	0.0952380952380952
Kirrel	0.0952380952380952
Lemd1	0.0938375350140056
4933412O06Rik	0.0938375350140056
Asic3	0.0938375350140056
Bcam	0.0938375350140056
Tagln2	0.092436974789916
Eva1c	0.092436974789916
Chn1	0.092436974789916
Tex29	0.092436974789916
Aqp1	0.0910364145658263
Gm12532	0.0896358543417367
S1pr1	0.0896358543417367
Acadm	0.0896358543417367
Ntrk3	0.0896358543417367
Col10a1	0.0868347338935574
Kcnmb4os1	0.0868347338935574
Olig1	0.0868347338935574
Stx3	0.0868347338935574
Nexn	0.0868347338935574
Sulf1	0.0854341736694678
Nrip2	0.0840336134453782
Greb1	0.0812324929971989
Tagln3	0.0812324929971989
Fads3	0.0812324929971989
Gm4598	0.0812324929971989
Pdlim3	0.0812324929971989
Ldhal6b	0.0798319327731092
Golga7b	0.0798319327731092
Mapkapk3	0.0798319327731092
Plekha6	0.0784313725490196
Fam183b	0.07703081232493
Col9a3	0.0756302521008403
Gm567	0.0756302521008403
Tox3	0.0756302521008403
Tns3	0.0728291316526611
Ngb	0.0728291316526611
Rnf17	0.0728291316526611
Ano6	0.0728291316526611
Pnrc1	0.0714285714285714
Nrg3	0.0700280112044818
Sardh	0.0700280112044818
Gabbr1	0.0686274509803922
Ube2d2b	0.0686274509803922
Cmya5	0.0672268907563025
Cyth4	0.0672268907563025
Cmtr1	0.0672268907563025
Gm11468	0.0672268907563025
Slc4a4	0.0672268907563025
Slc22a3	0.0658263305322129
Ak1	0.0658263305322129
Fez1	0.0658263305322129
Lama2	0.0644257703081232
R3hdm2	0.0644257703081232
Tunar	0.0644257703081232
Tiam1	0.0644257703081232
Mdga1	0.0644257703081232
Cyp4a29	0.0644257703081232
Zdhhc18	0.0644257703081232
Gm2115	0.0644257703081232
Deup1	0.0644257703081232
Ppp6r2	0.0630252100840336
Dnmbp	0.0630252100840336
Plekha7	0.0630252100840336
Ngef	0.061624649859944
Rmst	0.061624649859944
Ldb2	0.061624649859944
Tbc1d1	0.061624649859944
4930405J17Rik	0.0602240896358543
Rab11fip4	0.0602240896358543
Nup188	0.0602240896358543
I730028E13Rik	0.0602240896358543
Prpsap1	0.0588235294117647
Six1	0.0588235294117647
Gnal	0.0588235294117647
Gja5	0.0588235294117647
Stk32c	0.0588235294117647
Krt1	0.0574229691876751
1700001D01Rik	0.0574229691876751
Ptprb	0.0560224089635854
Bcap29	0.0560224089635854
Cdh6	0.0560224089635854
Vldlr	0.0560224089635854
Rab7b	0.0546218487394958
Nav1	0.0546218487394958
5031439G07Rik	0.0546218487394958
Mylk	0.0546218487394958
Ehd1	0.0546218487394958
Ttc22	0.0546218487394958
Herc3	0.0546218487394958
Rere	0.0532212885154062
Acacb	0.0532212885154062
Ndnf	0.0532212885154062
Gldn	0.0532212885154062
Klhl1	0.0518207282913165
Tjp2	0.0518207282913165
Cobll1	0.0518207282913165
Phactr3	0.0518207282913165
Fgfr2	0.0518207282913165
Slc6a21	0.0504201680672269
Ptpn5	0.0504201680672269
Poc1a	0.0504201680672269
Kalrn	0.0490196078431373
Tmprss7	0.0490196078431373
Vav3	0.0490196078431373
Abca4	0.0490196078431373
Usp10	0.0490196078431373
Rgs20	0.0476190476190476
Cpeb3	0.0476190476190476
Limch1	0.0476190476190476
Arhgap6	0.0476190476190476
Bok	0.046218487394958
Zfp618	0.046218487394958
Apoc3	0.046218487394958
Col5a1	0.0448179271708683
Cav1	0.0448179271708683
Eps8	0.0448179271708683
Htr2a	0.0434173669467787
Ccdc74a	0.0434173669467787
Gm5577	0.0434173669467787
Slco1a5	0.0434173669467787
Xylt1	0.0434173669467787
Pstpip1	0.0434173669467787
Pth1r	0.0434173669467787
Zfp451	0.0420168067226891
Rab30	0.0420168067226891
Nr3c1	0.0406162464985994
Sox13	0.0392156862745098
Gfra4	0.0392156862745098
Arhgef2	0.0392156862745098
Myo5a	0.0392156862745098
Dock10	0.0378151260504202
Duoxa1	0.0378151260504202
Astn2	0.0378151260504202
Sorl1	0.0378151260504202
Mlc1	0.0364145658263305
Faim2	0.0364145658263305
Gngt2	0.0350140056022409
Fam167a	0.0350140056022409
Ntng2	0.0350140056022409
Gsap	0.0350140056022409
Cav2	0.0350140056022409
Pole2	0.0336134453781513
Eml1	0.0336134453781513
Fsd1	0.0336134453781513
Arhgef19	0.0322128851540616
Coro1c	0.0322128851540616
Mafk	0.0322128851540616
Fam53b	0.0322128851540616
Il1r1	0.030812324929972
Mgat4c	0.030812324929972
Gm6994	0.030812324929972
Nectin3	0.030812324929972
H2-Eb1	0.030812324929972
Map3k8	0.030812324929972
Dnajc10	0.030812324929972
Syndig1	0.030812324929972
Ncoa6	0.030812324929972
Zmpste24	0.030812324929972
Tgfa	0.030812324929972
Nmbr	0.0294117647058824
Ak5	0.0294117647058824
Kank4os	0.0294117647058824
Map2k1	0.0294117647058824
Eif4g1	0.0280112044817927
Lhfpl5	0.0280112044817927
Rcan2	0.0280112044817927
Gad1	0.0280112044817927
Col11a1	0.0280112044817927
Cdk14	0.0280112044817927
Pxn	0.0280112044817927
Dync1i1	0.0280112044817927
Rtkn	0.0280112044817927
2310016G11Rik	0.0280112044817927
Tenm4	0.0280112044817927
Vat1l	0.0280112044817927
Insig2	0.0266106442577031
Stxbp4	0.0266106442577031
Rnf182	0.0266106442577031
Tmem200c	0.0266106442577031
Scn1a	0.0266106442577031
Ptbp2	0.0266106442577031
Mrgpre	0.0266106442577031
Ust	0.0252100840336134
Slc35f1	0.0252100840336134
Vmn1r217	0.0252100840336134
Epb41	0.0252100840336134
Arhgef10l	0.0252100840336134
Rasgef1b	0.0252100840336134
Dnm3	0.0238095238095238
BB123696	0.0238095238095238
Gm10637	0.0238095238095238
Trpm2	0.0224089635854342
Ankfn1	0.0224089635854342
Lrrc3b	0.0224089635854342
Alcam	0.0224089635854342
Neb	0.0224089635854342
Galnt17	0.0224089635854342
Ttll3	0.0224089635854342
Rgs6	0.0210084033613445
Cntnap3	0.0210084033613445
Ccdc39	0.0196078431372549
C130026L21Rik	0.0196078431372549
Stard13	0.0196078431372549
Trdn	0.0182072829131653
Mprip	0.0182072829131653
Cbln2	0.0182072829131653
Smc5	0.0182072829131653
Mroh7	0.0182072829131653
Zc3hav1l	0.0182072829131653
Tceal3	0.0182072829131653
Itgbl1	0.0168067226890756
Ubash3a	0.0168067226890756
Fgf13	0.0168067226890756
Xkr7	0.015406162464986
Gpr26	0.015406162464986
