symbol	signal
Sapcd1	0.44
Cacna2d2	0.431111111111111
Ngf	0.417777777777778
Stac	0.413333333333333
Kit	0.391111111111111
Slc24a2	0.382222222222222
Ddo	0.355555555555556
A830019P07Rik	0.351111111111111
Gm4792	0.346666666666667
Fam129a	0.333333333333333
Gm13629	0.328888888888889
Fabp7	0.315555555555556
Cntn6	0.311111111111111
Dtna	0.293333333333333
Gpx3	0.288888888888889
Thsd4	0.28
Efcab10	0.275555555555556
Olfr94	0.275555555555556
Fibcd1	0.275555555555556
Cmbl	0.271111111111111
Tmem144	0.257777777777778
Peg12	0.257777777777778
Gpr68	0.253333333333333
Mir6353	0.248888888888889
Cracr2a	0.248888888888889
Gm15270	0.24
1700042O10Rik	0.235555555555556
Angpt1	0.235555555555556
Gm38413	0.235555555555556
Olfr455	0.235555555555556
Col13a1	0.231111111111111
9030404E10Rik	0.226666666666667
Tmem159	0.222222222222222
Olfr808	0.217777777777778
Gabrb2	0.213333333333333
Aldh3b3	0.213333333333333
Gm15631	0.213333333333333
Gpr139	0.213333333333333
Egfr	0.208888888888889
Dok5	0.208888888888889
Mir1899	0.208888888888889
Ptprb	0.204444444444444
Cd180	0.195555555555556
Cdh18	0.195555555555556
F630111L10Rik	0.195555555555556
A830029E22Rik	0.195555555555556
Thrsp	0.195555555555556
Elavl4	0.191111111111111
Lrrc17	0.191111111111111
Sec31b	0.186666666666667
Grtp1	0.186666666666667
Cplx3	0.186666666666667
Slc40a1	0.182222222222222
1700066O22Rik	0.182222222222222
Zbtb8b	0.177777777777778
Krtap16-1	0.173333333333333
Adgrv1	0.173333333333333
Prrc2b	0.173333333333333
Mchr1	0.168888888888889
1700047M11Rik	0.164444444444444
Angpt4	0.164444444444444
Tyrp1	0.164444444444444
Mir6414	0.164444444444444
Gcnt2	0.16
Pxt1	0.16
Fgl1	0.155555555555556
Ass1	0.151111111111111
Vwc2l	0.146666666666667
4930550C14Rik	0.146666666666667
Mlip	0.146666666666667
4930484H19Rik	0.142222222222222
Lmod2	0.142222222222222
Frs3os	0.137777777777778
Abcc2	0.133333333333333
Ddc	0.124444444444444
Ppp1r1a	0.124444444444444
Rhov	0.124444444444444
Zbtb46	0.124444444444444
Ccdc113	0.124444444444444
2810442N19Rik	0.12
1700030C14Rik	0.115555555555556
Rere	0.0977777777777778
Ttc39b	0.0933333333333333
Sim2	0.0888888888888889
Asph	0.0888888888888889
Fam184b	0.0844444444444444
Mir1932	0.0755555555555556
1700019D03Rik	0.0711111111111111
Arhgap8	0.0711111111111111
Mast4	0.0666666666666667
Dnal4	0.0666666666666667
Sipa1	0.0666666666666667
Nt5dc3	0.0622222222222222
Anks3	0.0622222222222222
Evi5l	0.0622222222222222
Mtus1	0.0622222222222222
Vat1l	0.0622222222222222
Yap1	0.0622222222222222
Gm15941	0.0577777777777778
Zfp217	0.0577777777777778
Tgfbrap1	0.0533333333333333
Sag	0.0533333333333333
Bcl3	0.0533333333333333
Fancc	0.0488888888888889
Speer2	0.0488888888888889
Sema4a	0.0488888888888889
Fam13a	0.0488888888888889
D7Ertd443e	0.0488888888888889
Kctd19	0.0488888888888889
Grb10	0.0444444444444444
Abr	0.0444444444444444
Susd1	0.0444444444444444
Slc30a3	0.0444444444444444
Vps53	0.04
Lrrc3b	0.04
Spsb4	0.04
Gas7	0.0355555555555556
Togaram2	0.0355555555555556
Optn	0.0355555555555556
Eya2	0.0355555555555556
Ppm1l	0.0355555555555556
Cd63	0.0311111111111111
Txndc5	0.0311111111111111
Pde4b	0.0311111111111111
Emilin2	0.0266666666666667
Wdr63	0.0266666666666667
Rhbdl2	0.0266666666666667
Acad12	0.0266666666666667
Stx2	0.0266666666666667
Map4	0.0266666666666667
St3gal6	0.0222222222222222
Gpam	0.0222222222222222
Adra1b	0.0177777777777778
Hc	0.0177777777777778
Th	0.0177777777777778
Palld	0.0177777777777778
Arhgef4	0.0133333333333333
Abcb1a	0.0133333333333333
Sphkap	0.00444444444444444
Dnah11	0.00444444444444444
