symbol	signal
5730412P04Rik	0.259052924791086
Gm2762	0.161559888579387
Dleu7	0.139275766016713
Ldhal6b	0.11142061281337
Plekhs1	0.105849582172702
4930431P03Rik	0.105849582172702
Fcer1g	0.0974930362116992
Mir208b	0.0919220055710306
Apol7a	0.0919220055710306
Mllt1	0.0891364902506964
Znrf1	0.0891364902506964
B3galt5	0.0835654596100279
Csrp1	0.0835654596100279
Carmil3	0.0807799442896936
Grik1	0.0779944289693593
Fgfbp3	0.0779944289693593
Hapln1	0.0752089136490251
Nrl	0.0724233983286908
Abca9	0.0724233983286908
Gap43	0.0696378830083565
Ppp1r14a	0.0668523676880223
Mir344f	0.0668523676880223
Klf8	0.0668523676880223
Tagln2	0.0668523676880223
Mir344i	0.0668523676880223
Pi4k2b	0.0668523676880223
Celf2	0.064066852367688
Lrp8	0.064066852367688
Tns3	0.0612813370473538
Pcdhga3	0.0612813370473538
Reep2	0.0612813370473538
Ccdc88b	0.0612813370473538
Fendrr	0.0584958217270195
Paupar	0.0584958217270195
Syt11	0.0584958217270195
Smg5	0.0584958217270195
Vwa7	0.0557103064066852
Slc5a11	0.0557103064066852
Myof	0.052924791086351
Fam167b	0.052924791086351
Tmem88b	0.052924791086351
Taf9b	0.052924791086351
2610042L04Rik	0.052924791086351
Piga	0.052924791086351
A330093E20Rik	0.0501392757660167
Lancl3	0.0501392757660167
Tgfa	0.0473537604456825
Pfkfb4	0.0473537604456825
Zcchc24	0.0473537604456825
1810053B23Rik	0.0445682451253482
Clip1	0.0445682451253482
Wscd2	0.0445682451253482
Pomp	0.0445682451253482
Atrip-trex1	0.0445682451253482
Ppp2r3d	0.0445682451253482
Pskh1	0.0417827298050139
Hsd11b1	0.0417827298050139
Tacc1	0.0417827298050139
Oxsm	0.0417827298050139
Dnajc6	0.0417827298050139
Abcg4	0.0417827298050139
Rbm47	0.0389972144846797
Cdipt	0.0362116991643454
Sstr4	0.0362116991643454
Ncam1	0.0362116991643454
Agtrap	0.0362116991643454
Tnnt1	0.0362116991643454
Frem1	0.0334261838440111
Cep164	0.0334261838440111
Smyd3	0.0306406685236769
Ccdc162	0.0306406685236769
Tunar	0.0278551532033426
Nsmaf	0.0278551532033426
Furin	0.0278551532033426
Nin	0.0278551532033426
Rbm12b1	0.0250696378830084
Trim66	0.0250696378830084
Oasl1	0.0250696378830084
Psen2	0.0250696378830084
Ptch2	0.0222841225626741
E430016F16Rik	0.0222841225626741
E130311K13Rik	0.0222841225626741
Map3k6	0.0222841225626741
A330048O09Rik	0.0194986072423398
Gpr26	0.0167130919220056
Slc14a2	0.0167130919220056
Opcml	0.0167130919220056
Sh3bgrl	0.0167130919220056
Slc26a11	0.0139275766016713
Nfib	0.0139275766016713
Ipcef1	0.0139275766016713
Npy5r	0.011142061281337
Mrgpre	0.011142061281337
Mlxipl	0.00835654596100279
Dnah11	0.00835654596100279
Zfp472	0.00835654596100279
Fgf12	0.00835654596100279
Trdn	0.00835654596100279
Abr	0.00835654596100279
Rabgap1l	0.00557103064066852
Tnfsf13b	0.00557103064066852
Parp12	0.00557103064066852
Nkapl	0.00278551532033426
