symbol	signal
Runx2	0.269399707174231
Lmo7	0.234260614934114
Il1rapl2	0.2298682284041
9630028I04Rik	0.206442166910688
Plekhf1	0.202049780380674
Ndp	0.172767203513909
1700008K24Rik	0.156661786237189
Esyt3	0.155197657393851
Gja3	0.150805270863836
Gask1b	0.143484626647145
Pde4b	0.125915080527086
Dmp1	0.117130307467057
Gpr68	0.114202049780381
Ak4	0.112737920937042
Ptpn22	0.108345534407028
Mir7032	0.108345534407028
Ptpn5	0.105417276720351
Tmem131	0.102489019033675
Prrc2b	0.102489019033675
Mrgprf	0.102489019033675
Inpp5d	0.101024890190337
Fgf22	0.0995607613469985
Tubb6	0.0980966325036603
Angptl2	0.0922401171303075
Nell2	0.0878477306002928
Tmem140	0.0863836017569546
Bdnf	0.0834553440702782
Cplx2	0.08199121522694
1700125G02Rik	0.08199121522694
Bicc1	0.0790629575402635
Serinc2	0.0732064421669107
R3hdm2	0.0702781844802343
Gpc4	0.0702781844802343
Ccn4	0.068814055636896
Emilin2	0.0673499267935578
Tnfrsf25	0.0658857979502196
Ranbp3l	0.0644216691068814
Hdac7	0.0644216691068814
Angpt4	0.0644216691068814
Lima1	0.0629575402635432
Tsen2	0.0629575402635432
Spsb4	0.0541727672035139
Tmbim1	0.0527086383601757
Gabbr1	0.0527086383601757
Btn1a1	0.0512445095168375
Rimklb	0.0512445095168375
Smg6	0.0497803806734993
Tjp2	0.0497803806734993
Arhgef2	0.0497803806734993
Kcnip4	0.0483162518301611
4932435O22Rik	0.0468521229868228
Ak1	0.0453879941434846
Add3	0.0424597364568082
Manba	0.04099560761347
Adpgk	0.04099560761347
BC034090	0.0395314787701318
Kcnh6	0.0395314787701318
Kcng2	0.0395314787701318
Olfml3	0.0366032210834553
9530026P05Rik	0.0366032210834553
Gm19705	0.0351390922401171
E430016F16Rik	0.0336749633967789
Ergic1	0.0322108345534407
Nupr1	0.0322108345534407
Olfm2	0.0322108345534407
Gm6994	0.0307467057101025
Cbln2	0.0307467057101025
Haao	0.0292825768667643
Metrnl	0.0278184480234261
Pld3	0.0263543191800878
Tenm4	0.0263543191800878
Fam199x	0.0263543191800878
6030407O03Rik	0.0248901903367496
Ccdc162	0.0234260614934114
Gpr26	0.0234260614934114
Hopx	0.0219619326500732
Arhgef4	0.020497803806735
Exoc3l4	0.020497803806735
Stab2	0.0190336749633968
Dlc1	0.0175695461200586
Cav2	0.0131771595900439
Fmn2	0.0117130307467057
Gm19519	0.0117130307467057
Epb41	0.0117130307467057
Txndc5	0.0102489019033675
Tmem61	0.0102489019033675
Gpam	0.00585651537335286
D030068K23Rik	0.00585651537335286
