"ID", "Description", "GeneRatio", "BgRatio", "pvalue", "p.adjust", "qvalue", "geneID", "Count"
"GO:0090043", "regulation of tubulin deacetylation", "1/4", "11/23210", 0.00189450969871297, 0.0148508381375533, 0.000679672225974981, "Nek3", 1
"GO:0090042", "tubulin deacetylation", "1/4", "13/23210", 0.00223867658592503, 0.0148508381375533, 0.000679672225974981, "Nek3", 1
"GO:0098926", "postsynaptic signal transduction", "1/4", "15/23210", 0.00258275445870493, 0.0148508381375533, 0.000679672225974981, "Kpna1", 1
"GO:0099527", "postsynapse to nucleus signaling pathway", "1/4", "15/23210", 0.00258275445870493, 0.0148508381375533, 0.000679672225974981, "Kpna1", 1
"GO:0090311", "regulation of protein deacetylation", "1/4", "48/23210", 0.00824720156227488, 0.0360797384360757, 0.00165124661034671, "Nek3", 1
"GO:0030968", "endoplasmic reticulum unfolded protein response", "1/4", "65/23210", 0.0111558164620643, 0.0360797384360757, 0.00165124661034671, "Herpud2", 1
"GO:0034620", "cellular response to unfolded protein", "1/4", "82/23210", 0.0140580288717377, 0.0360797384360757, 0.00165124661034671, "Herpud2", 1
"GO:0006476", "protein deacetylation", "1/4", "92/23210", 0.0157622256491287, 0.0360797384360757, 0.00165124661034671, "Nek3", 1
"GO:0035601", "protein deacylation", "1/4", "103/23210", 0.0176342893642099, 0.0360797384360757, 0.00165124661034671, "Nek3", 1
"GO:0035967", "cellular response to topologically incorrect protein", "1/4", "103/23210", 0.0176342893642099, 0.0360797384360757, 0.00165124661034671, "Herpud2", 1
"GO:0098732", "macromolecule deacylation", "1/4", "103/23210", 0.0176342893642099, 0.0360797384360757, 0.00165124661034671, "Nek3", 1
"GO:0006986", "response to unfolded protein", "1/4", "110/23210", 0.0188242113579525, 0.0360797384360757, 0.00165124661034671, "Herpud2", 1
"GO:0035966", "response to topologically incorrect protein", "1/4", "133/23210", 0.0227263451496258, 0.0380188832444604, 0.00173999465649704, "Herpud2", 1
"GO:0030010", "establishment of cell polarity", "1/4", "138/23210", 0.0235730926259524, 0.0380188832444604, 0.00173999465649704, "Nek3", 1
"GO:0006606", "protein import into nucleus", "1/4", "151/23210", 0.0257720609742255, 0.0380188832444604, 0.00173999465649704, "Kpna1", 1
"GO:0051170", "import into nucleus", "1/4", "155/23210", 0.0264479187787551, 0.0380188832444604, 0.00173999465649704, "Kpna1", 1
"GO:0017038", "protein import", "1/4", "209/23210", 0.035537625112403, 0.0469088102690504, 0.0021468563052197, "Kpna1", 1
"GO:0007163", "establishment or maintenance of cell polarity", "1/4", "216/23210", 0.0367112428192569, 0.0469088102690504, 0.0021468563052197, "Nek3", 1
"GO:0034976", "response to endoplasmic reticulum stress", "1/4", "237/23210", 0.0402256700037914, 0.0486942321098527, 0.0022285689752793, "Herpud2", 1
"GO:0034504", "protein localization to nucleus", "1/4", "272/23210", 0.0460616679711697, 0.0511087943520119, 0.00233907525638498, "Kpna1", 1
"GO:0006913", "nucleocytoplasmic transport", "1/4", "289/23210", 0.0488866728584462, 0.0511087943520119, 0.00233907525638498, "Kpna1", 1
"GO:0051169", "nuclear transport", "1/4", "289/23210", 0.0488866728584462, 0.0511087943520119, 0.00233907525638498, "Kpna1", 1
"GO:0072594", "establishment of protein localization to organelle", "1/4", "374/23210", 0.0629176961119586, 0.0629176961119586, 0.0028795284261766, "Kpna1", 1
